study.ID,ID,publication.year,data.year,exp.year,exp.length,disturbance,focus,technique,intervention,paradigm,hypothesis,pathway,plant.species,target.plant,measure.success,outcome,measured.factor,treatment,control,unit,Nsites,n.t,n.c,ntotalsamples,mean.t,mean.c,sd.t,sd.c,se.t,se.c,p,df,measure.dispersion,lat,long,continent,country,ecosystem,elevation,MAP,MAT,aridity.index,potential.evaporation (mm),grazing,soil,notes,spatial.grain,term
179,179.4,2017,2014,2004,120,grazing,vegetation,seeding and ripping,vegetation,active,shrubland restoration,shrubland restoration,multiple,multiple,native shrubland,plants,annual wild plant cover,furrow zone,flat zone,NA,5,5,5,10,5.4,5.71,0.98,0.8,0.44,0.36,0.1,9,std.error,-31.42,138.7,Oceania,Australia,grassland,588,418.15,16.45,15.81,NA,livestock,no,NA,40,grazing
179,179.5,2017,2014,2004,120,grazing,vegetation,seeding and ripping,vegetation,active,shrubland restoration,shrubland restoration,multiple,multiple,native shrubland,plants,perennials abundance,mound zone,flat zone,NA,5,5,5,10,1.04,1.19,0.29,0.34,0.13,0.15,0.1,9,std.error,-31.42,138.7,Oceania,Australia,grassland,588,418.15,16.45,15.81,NA,livestock,no,NA,40,grazing
179,179.5,2017,2014,2004,120,grazing,vegetation,seeding and ripping,vegetation,active,shrubland restoration,shrubland restoration,multiple,multiple,native shrubland,plants,perennials abundance,furrow zone,flat zone,NA,5,5,5,10,1.45,1.19,0.45,0.34,0.2,0.15,0.05,9,std.error,-31.42,138.7,Oceania,Australia,grassland,588,418.15,16.45,15.81,NA,livestock,no,NA,40,grazing
179,179.6,2017,2014,2004,120,grazing,vegetation,seeding and ripping,vegetation,active,shrubland restoration,shrubland restoration,multiple,multiple,native shrubland,plants,perennials cover,mound zone,flat zone,NA,5,5,5,10,4.21,4.67,1.21,1.05,0.54,0.47,0.1,9,std.error,-31.42,138.7,Oceania,Australia,grassland,588,418.15,16.45,15.81,NA,livestock,no,NA,40,grazing
179,179.6,2017,2014,2004,120,grazing,vegetation,seeding and ripping,vegetation,active,shrubland restoration,shrubland restoration,multiple,multiple,native shrubland,plants,perennials cover,furrow zone,flat zone,NA,5,5,5,10,5.71,4.67,1.27,1.05,0.57,0.47,0.05,9,std.error,-31.42,138.7,Oceania,Australia,grassland,588,418.15,16.45,15.81,NA,livestock,no,NA,40,grazing
206,206.1,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Distichilis spicata,native shrubs,native plant establishment,plants,weed density,"irrigation and seeded, year 2",no irrigation and seeded,No m-2,2,6,6,36,268.78,10.86,83.11,13.3,33.93,5.43,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.1,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Distichilis spicata,native shrubs,native plant establishment,plants,weed density,"irrigation and seeded, year 4",irrigation and unseeded,No m-2,2,6,6,36,146.61,168.32,39.88,76.47,16.28,31.22,0.1,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.1,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Distichilis spicata,native shrubs,native plant establishment,plants,weed biomass,"irrigation and seeded, year 2",no irrigation and seeded,g m-2,2,6,6,36,527.03,148.65,110.33,148.95,45.04,60.81,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.1,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Distichilis spicata,native shrubs,native plant establishment,plants,weed biomass,"irrigation and seeded, year 4",irrigation and unseeded,g m-2,2,6,6,36,27.27,9.09,16.71,16.71,6.82,6.82,0.1,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.1,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Distichilis spicata,native shrubs,native plant establishment,plants,perennial grass cover,irrigation and seeded,no irrigation and seeded,percent,2,6,6,36,8.37,1.32,4.31,1.62,1.76,0.66,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.1,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Distichilis spicata,native shrubs,native plant establishment,plants,annuals cover,irrigation and seeded,no irrigation and seeded,percent,2,6,6,36,47.58,65.19,12.39,7.01,5.06,2.86,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.1,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Distichilis spicata,native shrubs,native plant establishment,plants,bare ground,irrigation and seeded,no irrigation and seeded,percent,2,6,6,36,13.78,13.78,5.44,5.44,2.22,2.22,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.1,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Distichilis spicata,native shrubs,native plant establishment,plants,shrub survival,"irrigation and seeded, year 2",no irrigation and seeded,percent,2,6,6,36,23.57,35.62,8.52,9.85,3.48,4.02,0.1,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.1,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Distichilis spicata,native shrubs,native plant establishment,plants,shrub survival,"irrigation and seeded, year 4",irrigation and unseeded,percent,2,6,6,36,18.67,11.73,6.86,4.9,2.8,2,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.1,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Distichilis spicata,native shrubs,native plant establishment,plants,shrub density,"irrigation and seeded, year 5",irrigation and unseeded,percent,2,6,6,36,3244.44,1755.55,1578.55,1551.34,644.44,633.33,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.1,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Distichilis spicata,native shrubs,native plant establishment,plants,shrub cover,irrigation and seeded,irrigation and unseeded,percent,2,6,6,36,16.67,8.56,9.65,6.05,3.94,2.47,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.2,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Achnatherum hymenoides,native shrubs,native plant establishment,plants,plant abundance,"irrigation and seeded, year 2",irrigation and unseeded,No m-2,2,6,6,36,29.45,4.36,4.02,3.23,1.64,1.32,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.2,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Achnatherum hymenoides,native shrubs,native plant establishment,plants,plant abundance,"irrigation and seeded, year 4",irrigation and unseeded,No m-2,2,6,6,36,12.43,3.78,5.95,3.31,2.43,1.35,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.2,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Achnatherum hymenoides,native shrubs,native plant establishment,plants,plant biomass,"irrigation and seeded, year 2",irrigation and unseeded,g m-2,2,6,6,36,264.7,2.26,33.24,5.54,13.57,2.26,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.2,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Achnatherum hymenoides,native shrubs,native plant establishment,plants,plant biomass,"irrigation and seeded, year 4",irrigation and unseeded,g m-2,2,6,6,36,63.64,13.64,44.53,16.68,18.18,6.81,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.2,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Achnatherum hymenoides,native shrubs,native plant establishment,plants,weed density,"irrigation and seeded, year 2",irrigation and unseeded,No m-2,2,6,6,36,76.02,5.43,29.91,6.64,12.21,2.71,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.2,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Achnatherum hymenoides,native shrubs,native plant establishment,plants,weed density,"irrigation and seeded, year 4",irrigation and unseeded,No m-2,2,6,6,36,146.61,157.47,56.51,53.18,23.07,21.71,0.1,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.2,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Achnatherum hymenoides,native shrubs,native plant establishment,plants,weed biomass,"irrigation and seeded, year 2",irrigation and unseeded,g m-2,2,6,6,36,135.13,9,66.21,11.02,27.03,4.5,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.2,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Achnatherum hymenoides,native shrubs,native plant establishment,plants,weed biomass,"irrigation and seeded, year 4",irrigation and unseeded,g m-2,2,6,6,36,4.54,13.64,11.15,16.68,4.55,6.81,0.1,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.2,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Achnatherum hymenoides,native shrubs,native plant establishment,plants,perennial grass cover,irrigation and seeded,irrigation and unseeded,percent,2,6,6,36,27.31,10.13,10.24,4.31,4.18,1.76,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.2,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Achnatherum hymenoides,native shrubs,native plant establishment,plants,annuals cover,irrigation and seeded,irrigation and unseeded,percent,2,6,6,36,53.3,68.72,15.11,10.78,6.17,4.4,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.2,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Achnatherum hymenoides,native shrubs,native plant establishment,plants,bare ground,irrigation and seeded,irrigation and unseeded,percent,2,6,6,36,12,12.44,7.08,3.26,2.89,1.33,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.2,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Achnatherum hymenoides,native shrubs,native plant establishment,plants,shrub survival,"irrigation and seeded, year 2",irrigation and unseeded,percent,2,6,6,36,30.8,23.57,10.48,8.52,4.28,3.48,0.1,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.2,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Achnatherum hymenoides,native shrubs,native plant establishment,plants,shrub survival,"irrigation and seeded, year 4",irrigation and unseeded,percent,2,6,6,36,13.87,9.59,9.14,8.5,3.73,3.47,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.2,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Achnatherum hymenoides,native shrubs,native plant establishment,plants,shrub density,irrigation and seeded,irrigation and unseeded,percent,2,6,6,36,355.55,466.67,217.74,489.9,88.89,200,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.3,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Leymus cinereus,native shrubs,native plant establishment,plants,plant abundance,"irrigation and seeded, year 2",irrigation and unseeded,No m-2,2,6,6,36,33.27,1.09,9.9,1.32,4.04,0.54,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.3,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Leymus cinereus,native shrubs,native plant establishment,plants,plant abundance,"irrigation and seeded, year 4",irrigation and unseeded,No m-2,2,6,6,36,17.3,1.62,5.95,2.65,2.43,1.08,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.3,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Leymus cinereus,native shrubs,native plant establishment,plants,plant biomass,"irrigation and seeded, year 4",irrigation and unseeded,g m-2,2,6,6,36,86.36,22.73,61.24,25.03,25,10.22,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.3,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Leymus cinereus,native shrubs,native plant establishment,plants,weed density,"irrigation and seeded, year 2",irrigation and unseeded,No m-2,2,6,6,36,127.6,2.71,89.77,9.97,36.65,4.07,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.3,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Leymus cinereus,native shrubs,native plant establishment,plants,weed density,"irrigation and seeded, year 4",irrigation and unseeded,No m-2,2,6,6,36,157.47,135.75,33.24,39.88,13.57,16.28,0.1,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.3,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Leymus cinereus,native shrubs,native plant establishment,plants,weed biomass,"irrigation and seeded, year 2",irrigation and unseeded,g m-2,2,6,6,36,117.12,13.51,66.19,5.51,27.02,2.25,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.3,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Leymus cinereus,native shrubs,native plant establishment,plants,weed biomass,"irrigation and seeded, year 4",irrigation and unseeded,g m-2,2,6,6,36,9.09,13.64,11.12,11.12,4.54,4.54,0.1,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.3,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Leymus cinereus,native shrubs,native plant establishment,plants,perennial grass cover,irrigation and seeded,irrigation and unseeded,percent,2,6,6,36,31.28,3.08,7.54,2.69,3.08,1.1,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.3,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Leymus cinereus,native shrubs,native plant establishment,plants,annuals cover,irrigation and seeded,irrigation and unseeded,percent,2,6,6,36,46.25,71.81,5.93,4.31,2.42,1.76,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.3,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Leymus cinereus,native shrubs,native plant establishment,plants,shrub survival,"irrigation and seeded, year 2",irrigation and unseeded,percent,2,6,6,36,21.43,12.05,9.19,6.22,3.75,2.54,0.1,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.3,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Leymus cinereus,native shrubs,native plant establishment,plants,shrub survival,"irrigation and seeded, year 4",irrigation and unseeded,percent,2,6,6,36,11.73,2.13,8.5,2.94,3.47,1.2,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.3,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Leymus cinereus,native shrubs,native plant establishment,plants,bare ground,irrigation and seeded,irrigation and unseeded,percent,2,6,6,36,12.89,20.89,2.18,4.34,0.89,1.77,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.3,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Leymus cinereus,native shrubs,native plant establishment,plants,shrub cover,"irrigation and seeded, year 4",irrigation and unseeded,percent,2,6,6,36,0.9,0.45,1.64,1.1,0.67,0.45,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.4,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pascopyrum smithii,native shrubs,native plant establishment,plants,plant abundance,"irrigation and seeded, year 4",irrigation and unseeded,No m-2,2,6,6,36,27.03,3.24,9.26,2.65,3.78,1.08,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.4,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pascopyrum smithii,native shrubs,native plant establishment,plants,plant biomass,"irrigation and seeded, year 4",irrigation and unseeded,g m-2,2,6,6,36,122.73,2.72,75.15,5.56,30.68,2.27,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.4,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pascopyrum smithii,native shrubs,native plant establishment,plants,weed density,"irrigation and seeded, year 2",irrigation and unseeded,No m-2,2,6,6,36,29.86,5.43,16.63,9.97,6.79,4.07,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.4,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pascopyrum smithii,native shrubs,native plant establishment,plants,weed density,"irrigation and seeded, year 4",irrigation and unseeded,No m-2,2,6,6,36,124.89,111.31,29.91,29.93,12.21,12.22,0.1,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.4,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pascopyrum smithii,native shrubs,native plant establishment,plants,weed biomass,"irrigation and seeded, year 2",irrigation and unseeded,g m-2,2,6,6,36,40.54,13.51,11.02,16.56,4.5,6.76,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.4,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pascopyrum smithii,native shrubs,native plant establishment,plants,weed biomass,"irrigation and seeded, year 4",irrigation and unseeded,g m-2,2,6,6,36,9.09,9.09,5.56,22.27,2.27,9.09,0.1,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.4,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pascopyrum smithii,native shrubs,native plant establishment,plants,perennial grass cover,irrigation and seeded,irrigation and unseeded,percent,2,6,6,36,37,0.88,14.04,1.08,5.73,0.44,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.4,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pascopyrum smithii,native shrubs,native plant establishment,plants,annuals cover,irrigation and seeded,irrigation and unseeded,percent,2,6,6,36,40.53,71.36,11.86,10.8,4.84,4.41,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.4,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pascopyrum smithii,native shrubs,native plant establishment,plants,bare ground,irrigation and seeded,irrigation and unseeded,percent,2,6,6,36,10.22,20.89,3.8,7.62,1.55,3.11,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.4,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pascopyrum smithii,native shrubs,native plant establishment,plants,shrub survival,"irrigation and seeded, year 2",irrigation and unseeded,percent,2,6,6,36,26.25,18.75,2.62,11.15,1.07,4.55,0.1,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.4,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pascopyrum smithii,native shrubs,native plant establishment,plants,shrub survival,"irrigation and seeded, year 4",irrigation and unseeded,percent,2,6,6,36,9.33,2.13,5.22,2.94,2.13,1.2,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.4,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pascopyrum smithii,native shrubs,native plant establishment,plants,shrub cover,"irrigation and seeded, year 5",irrigation and unseeded,percent,2,6,6,36,1.58,0.45,1.37,1.1,0.56,0.45,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.4,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pascopyrum smithii,native shrubs,native plant establishment,plants,shrub density,irrigation and seeded,irrigation and unseeded,percent,2,6,6,36,755.55,44.44,381.04,136.07,155.56,55.55,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.5,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pseudoroegneria spicata,native shrubs,native plant establishment,plants,plant abundance,"irrigation and seeded, year 2",irrigation and unseeded,No m-2,2,6,6,36,37.09,2.18,8.67,3.99,3.54,1.63,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.5,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pseudoroegneria spicata,native shrubs,native plant establishment,plants,plant abundance,"irrigation and seeded, year 4",irrigation and unseeded,No m-2,2,6,6,36,18.37,2.7,5.95,2.65,2.43,1.08,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
206,206.5,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pseudoroegneria spicata,native shrubs,native plant establishment,plants,plant biomass,"irrigation and seeded, year 4",irrigation and unseeded,g m-2,2,6,6,36,72.73,34.09,47.3,30.62,19.31,12.5,0.05,35,std.error,38.84944,-119.1844,North America,USA,agriculture,1345,127,21.29,4.06,NA,cattle,water addition,NA,251,agricultural field
